fp_0,fp_1,fp_2,fp_3,fp_4,fp_5,fp_6,fp_7,fp_8,fp_9,fp_10,fp_11,fp_12,fp_13,fp_14,fp_15,fp_16,fp_17,fp_18,fp_19,fp_20,fp_21,fp_22,fp_23,fp_24,fp_25,fp_26,fp_27,fp_28,fp_29,fp_30,fp_31,color_name
0.23354958,0.9553751,0.056874767,0.024807079,0.005445456,0.0006050507,0.012706065,0.0030252535,0.006655558,0.15428793,0.06595053,0.019361623,0.004235355,0.004235355,0.005445456,0.0048404057,0.16159278,0.28907153,0.50093764,0.62751865,0.44886884,0.19570681,0.075409964,0.011670589,0.43970498,0.86103004,0.21490405,0.079175174,0.05796754,0.06362291,0.044536036,0.058674462,Gold
0.004718149,0.9389117,0.3308602,0.015333984,0.0058976864,0.004718149,0.0041283807,0.0058976864,0.016513523,0.0902346,0.012385141,0.004718149,0.0035386118,0.0,0.0011795373,0.0023590745,0.028624114,0.09344931,0.09681685,0.11870588,0.21299708,0.3283354,0.34517312,0.8334668,0.10346907,0.52265143,0.84234434,0.066989586,0.029183583,0.029846847,0.014591792,0.011938739,Yellow
0.94190776,0.18838155,0.0073222513,0.0053252736,0.0046596145,0.0,0.0006656592,0.0,0.0039939554,0.13712579,0.04260219,0.01664148,0.013313184,0.00865357,0.03394862,0.23431204,0.09809963,0.10523414,0.17657933,0.40220845,0.55827606,0.6679693,0.16766118,0.019619925,0.43668294,0.8881687,0.14000992,0.024054568,0.013569243,0.006167838,0.007401406,0.0024671352,Brown
0.37328064,0.9040607,0.12072645,0.011795113,0.0013876604,0.0006938302,0.007632132,0.003469151,0.011795113,0.14431667,0.08464728,0.014570434,0.0027753208,0.0027753208,0.009019792,0.010407453,0.20884013,0.21723102,0.47548422,0.6516931,0.46056706,0.20697549,0.057803962,0.010255542,0.4391621,0.85655373,0.22821414,0.09158594,0.058554947,0.061557762,0.05254931,0.054801423,Gold
0.20072387,0.5237431,0.24459068,0.11431956,0.049183995,0.039878916,0.08108713,0.10102659,0.2366149,0.7151619,0.1409055,0.0478547,0.01861016,0.006646486,0.038549617,0.015951566,0.38785443,0.44485095,0.47821477,0.40731665,0.31556615,0.25717947,0.27386138,0.12789465,0.9127268,0.4015393,0.06503273,0.018904863,0.015880086,0.017392473,0.015880086,0.017392473,Black
0.689511,0.7239521,0.013087622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017220555,0.045036614,0.050910953,0.17133494,0.7117743,0.5218373,0.4102248,0.13706796,0.0039162273,0.015441004,0.9283903,0.3705841,0.020588005,0.008363877,0.0051470012,0.0,0.0,Brown
0.06483544,0.9237143,0.3516369,0.13348472,0.025171405,0.0030510793,0.0106787775,0.0099160075,0.012967087,0.004576619,0.0,0.0,0.0,0.0,0.0061021587,0.0,0.09887387,0.17486027,0.77542746,0.5685247,0.18126875,0.046690438,0.010070486,0.0,0.8169949,0.5245204,0.2376859,0.026588593,0.0048342897,0.0064457194,0.0072514345,0.008862864,Black
0.6752857,0.7364856,0.020168161,0.0020863614,0.0020863614,0.00069545384,0.0027818154,0.0069545386,0.0097363535,0.01599544,0.007649992,0.0090409,0.0027818154,0.004172723,0.0055636307,0.02364543,0.19188796,0.120463,0.34113413,0.5234277,0.49357846,0.5500788,0.10980255,0.0074623097,0.16582547,0.9291824,0.31835693,0.08396226,0.025188679,0.009095912,0.0013993711,0.0013993711,Brown
0.10168277,0.9935859,0.049388774,0.002905222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022577373,0.07318183,0.47568187,0.70846236,0.51305133,0.052161515,0.0,0.0,0.028715583,0.71788955,0.6723649,0.16458932,0.06793687,0.0049026604,0.0014007601,0.00210114,Gold
0.7500971,0.66053325,0.01889237,0.016793218,0.0013994349,0.0,0.0013994349,0.0,0.0,0.00069971744,0.00069971744,0.0,0.00069971744,0.0020991522,0.0041983044,0.019592088,0.04943497,0.04555772,0.19870919,0.6785192,0.5864344,0.37318558,0.11147101,0.0029079395,0.013375441,0.93373317,0.35667843,0.02547703,0.00891696,0.0031846287,0.0012738515,0.0019107773,Brown
0.122742936,0.9483989,0.26302058,0.11969343,0.022871355,0.0022871355,0.011435677,0.004574271,0.007623785,0.033544656,0.003049514,0.0,0.0007623785,0.0,0.0068614064,0.0068614064,0.1326149,0.1151171,0.7883219,0.5295387,0.25325763,0.056177147,0.0018418736,0.0,0.8142486,0.52545106,0.2454779,0.018450953,0.007219938,0.0032088615,0.007219938,0.013637661,Black
0.7277721,0.68500257,0.009657639,0.0,0.0020694942,0.0,0.0020694942,0.0020694942,0.0048288195,0.024144098,0.0062084827,0.0048288195,0.0020694942,0.0013796628,0.0041389884,0.017935617,0.14519385,0.12756316,0.30387,0.5351431,0.6046287,0.4625461,0.06637433,0.0010370989,0.16981474,0.93538445,0.30173692,0.06596109,0.023858268,0.014735989,0.0049119964,0.003508569,Brown
0.099475026,0.99374545,0.05074231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006424795,0.053807657,0.43447676,0.6834376,0.57983774,0.07067274,0.0,0.0,0.023779482,0.7746346,0.60961944,0.1491622,0.073500216,0.009367675,0.00072059035,0.0,Gold
0.76677936,0.63941383,0.031679753,0.029740177,0.004525679,0.0,0.0006465256,0.0,0.0,0.029740177,0.010990935,0.009051358,0.0051722047,0.0032326279,0.0038791536,0.012283986,0.2188602,0.11418793,0.4129797,0.47578305,0.6318399,0.37491703,0.04852987,0.0,0.14008959,0.89962745,0.40234262,0.08564719,0.039835904,0.014606498,0.0053114537,0.0013278634,Brown
0.10397325,0.9344089,0.3260979,0.089795075,0.016878774,0.010127264,0.010127264,0.027681189,0.012827868,0.0013503019,0.00067515095,0.0,0.004050906,0.0027006038,0.012827868,0.0074266605,0.120902225,0.15786596,0.8594069,0.44818532,0.13322347,0.056985762,0.0038503893,0.0,0.7484268,0.5270933,0.40007368,0.03802982,0.009887753,0.00836656,0.0144513305,0.012169542,Black
0.6994358,0.71337605,0.04060849,0.0030304843,0.0006060969,0.0,0.0012121937,0.0,0.0,0.0006060969,0.0,0.0012121937,0.0012121937,0.005454872,0.0036365814,0.013334131,0.038835987,0.056959447,0.4013052,0.6602118,0.50314176,0.3736885,0.07421989,0.00431511,0.011071453,0.84550935,0.53317785,0.025639154,0.0069924966,0.0017481241,0.0017481241,0.00058270805,Brown
0.09516332,0.9936302,0.060314782,0.0022338808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044677616,0.020853361,0.11096967,0.505694,0.6792238,0.5116521,0.091605835,0.0,0.0,0.021361006,0.7444939,0.6502542,0.13759002,0.0590569,0.004397854,0.0018847948,0.0006282649,Gold
0.98255694,0.15971105,0.015181658,0.030363316,0.003643598,0.0,0.003643598,0.0024290653,0.0,0.0,0.0012145326,0.0,0.0024290653,0.001821799,0.0042508645,0.08866088,0.1024968,0.14980303,0.49321112,0.80245364,0.2794571,0.04204997,0.0,0.0,0.40425378,0.8917781,0.2028386,0.01138743,0.005693715,0.0021351431,0.0007117144,0.0,Brown
0.98466253,0.1328513,0.007814782,0.003907391,0.0013024637,0.0,0.0019536954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003907391,0.11266311,0.08346875,0.15609741,0.46287218,0.63739777,0.56910515,0.1550134,0.015176137,0.0,0.07528426,0.99008286,0.117671184,0.006326408,0.0107548935,0.0025305632,0.006326408,0.0044284854,Brown
0.41155863,0.78590184,0.40280208,0.17732048,0.05472854,0.015323992,0.06786339,0.08099824,0.0,0.0010945708,0.0054728542,0.01313485,0.02517513,0.009851137,0.032837126,0.053633973,0.43580943,0.43992084,0.7040789,0.3391913,0.075033225,0.011306376,0.0020557048,0.0,0.834631,0.5349017,0.13141981,0.0,0.0,0.0,0.0,0.0,Black
0.49034417,0.871194,0.013091713,0.017257258,0.0065458566,0.005355701,0.0065458566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059399188,0.10160387,0.4775382,0.77140784,0.40172607,0.040641546,0.0,0.0,0.0,0.9070744,0.40328643,0.10050154,0.055051796,0.036487818,0.008961921,0.0057612346,Gold
0.9880945,0.12220481,0.0137235345,0.0045745117,0.0026140066,0.00392101,0.0026140066,0.00392101,0.001960505,0.007188518,0.0052280133,0.0,0.0026140066,0.00065350166,0.0045745117,0.09149023,0.15721487,0.13602988,0.43930963,0.65561944,0.54411954,0.19400984,0.015609987,0.0,0.07613197,0.9903448,0.11514174,0.0088086575,0.0050335187,0.0050335187,0.0050335187,0.0031459492,Brown
0.9667563,0.25093737,0.010481414,0.010481414,0.008015199,0.0018496613,0.002466215,0.002466215,0.0012331075,0.00061655376,0.00061655376,0.0,0.0012331075,0.0018496613,0.00493243,0.04562498,0.083280735,0.16831475,0.45409918,0.80826145,0.32347992,0.0245459,0.0,0.0,0.42812,0.8860593,0.17749585,0.0085198,0.005679867,0.0007099834,0.0014199668,0.0,Brown
0.42243594,0.82609695,0.33377653,0.10221907,0.06675531,0.009387465,0.053195637,0.061540052,0.035463758,0.02399019,0.03754986,0.009387465,0.007301362,0.0031291551,0.032334603,0.040679015,0.43337306,0.56307614,0.6052811,0.35205126,0.06793972,0.014411455,0.0020587794,0.0,0.83057207,0.53779155,0.14407882,0.013098075,0.0,0.0,0.0,0.0,Black
0.6074389,0.7939138,0.0212157,0.012841081,0.0100495415,0.0016749236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06436764,0.111051865,0.5382832,0.76392365,0.3310336,0.024756785,0.0,0.0,0.0,0.8693712,0.4793225,0.10185603,0.053324625,0.032953423,0.010185603,0.005991531,Gold
0.3880429,0.85109407,0.2950326,0.15101668,0.09201017,0.028003095,0.030003317,0.04100453,0.015001658,0.006000663,0.004000442,0.0,0.0,0.002000221,0.017001878,0.05300586,0.31057987,0.5386779,0.6893854,0.3604763,0.087573335,0.02240248,0.0,0.0,0.82909185,0.54818493,0.10978842,0.0068144538,0.0,0.0,0.0,0.0,Black
0.9641174,0.2425685,0.036939364,0.019085338,0.0049252487,0.0055409046,0.0030782805,0.004309593,0.0,0.0,0.0,0.0,0.0,0.0,0.0012313122,0.09912063,0.11375921,0.19356045,0.47880745,0.8090488,0.25044006,0.05518171,0.0033957975,0.0,0.42650265,0.8705424,0.24411665,0.025253447,0.0035074232,0.0028059385,0.0007014846,0.0,Brown
0.9759768,0.13582842,0.004638043,0.001987733,0.00066257763,0.0,0.0013251553,0.0,0.0,0.0013251553,0.003312888,0.005963199,0.005963199,0.007950932,0.008613509,0.16961987,0.07672663,0.1176475,0.4317152,0.69463176,0.52378714,0.1923281,0.0061381306,0.0,0.07676592,0.9888181,0.12733394,0.006701786,0.00548328,0.0012185066,0.006092533,0.004264773,Brown
0.58464915,0.8112079,0.0081120785,0.0005794342,0.0023177369,0.0017383026,0.006373776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034766053,0.023616306,0.10405935,0.5129167,0.7830282,0.3313663,0.050922662,0.0007380096,0.0,0.0,0.91046435,0.39713705,0.09590307,0.05532869,0.030738162,0.010450975,0.004918106,Gold
0.17203443,0.9720592,0.1506918,0.045918964,0.012288174,0.0012934919,0.0064674597,0.00064674596,0.0,0.010994681,0.018755633,0.0,0.00064674596,0.0,0.0,0.004527222,0.15710925,0.11783193,0.15710925,0.64084035,0.5126723,0.49096638,0.14884034,0.0062016807,0.79066217,0.6093816,0.051595237,0.023008687,0.015339125,0.0062750964,0.004880631,0.0041833976,Brown
0.009825224,0.47875637,0.6511444,0.58862025,0.014291235,0.0,0.0053592133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016430566,0.035760645,0.5402757,0.738409,0.37500352,0.13724355,0.042526174,0.0057990234,0.8923998,0.45007378,0.032399677,0.0014086816,0.0021130224,0.0,0.0,0.0,Black
0.006781243,0.96576196,0.25825232,0.02373435,0.0,0.00056510355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013091336,0.022332279,0.2079212,0.63762504,0.73542506,0.09317951,0.00077007856,0.0,0.15718265,0.97716206,0.13686246,0.040042724,0.009562442,0.002988263,0.0,0.0035859158,Gold
0.41858283,0.90591836,0.06403441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282751,0.058500208,0.08677531,0.6191272,0.54405195,0.54502696,0.10725038,0.01950007,0.51902413,0.8532869,0.04724812,0.013398721,0.0056415666,0.0056415666,0.0028207833,0.0056415666,Brown
0.27307522,0.9603145,0.056565583,0.0039010746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006501791,0.0,0.0,0.0032508955,0.03509293,0.03509293,0.06449512,0.55484766,0.46189883,0.6847864,0.056907453,0.0,0.5533322,0.83146214,0.04757486,0.010978813,0.008783051,0.0014638418,0.005123446,0.0021957627,Brown
0.24877663,0.94895667,0.18604165,0.04687096,0.02091166,0.0,0.0043265503,0.0014421834,0.0064898254,0.011537467,0.0043265503,0.0057687336,0.0050476417,0.0021632751,0.0050476417,0.0064898254,0.14233294,0.078492425,0.18942839,0.61224097,0.54840046,0.5002584,0.108842835,0.003139697,0.7703957,0.63585967,0.043901224,0.0141616855,0.00495659,0.002832337,0.0021242527,0.002832337,Brown
0.01446932,0.46392256,0.7062837,0.5344605,0.009043325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012728879,0.049936373,0.4523648,0.75198305,0.4631354,0.10868505,0.030353483,0.0019582892,0.89433396,0.44680953,0.022876648,0.0021446857,0.0,0.0,0.0,0.0,Black
0.0,0.9001519,0.4343984,0.032008305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011883626,0.050080992,0.18249853,0.60691375,0.7529126,0.16976608,0.0016976608,0.0,0.19279245,0.9652872,0.17092939,0.04173857,0.00861272,0.002650068,0.000662517,0.003312585,Gold
0.2261098,0.9623997,0.13120738,0.06305597,0.028661806,0.010827793,0.003184645,0.0019107871,0.0038215742,0.011464722,0.008280077,0.003184645,0.001273858,0.002547716,0.003184645,0.016560154,0.13379335,0.14264733,0.21839797,0.6414211,0.52533567,0.4426986,0.17511189,0.002951324,0.72162145,0.68732136,0.07981371,0.01780967,0.009234644,0.0039577046,0.0072557917,0.003298087,Brown
0.024492893,0.46613038,0.7837726,0.40872517,0.027554505,0.0015308058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022962089,0.041398637,0.061235484,0.5675063,0.70895165,0.3889747,0.1336831,0.025874147,0.004312358,0.83004665,0.55530834,0.050541483,0.0090715485,0.0038878066,0.0,0.0012959355,0.0012959355,Black
0.00378241,0.92831147,0.37067616,0.028638247,0.0016210328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037675086,0.03841381,0.31913012,0.66780937,0.663377,0.096034534,0.0,0.0,0.1286324,0.9823315,0.13125755,0.033601932,0.008925513,0.005250302,0.002625151,0.002625151,Gold
0.24355346,0.9639305,0.10608106,0.0086596785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010824598,0.0027061496,0.013530748,0.03132553,0.033617646,0.10696523,0.7793181,0.41028807,0.45307416,0.074111626,0.002292112,0.4238499,0.9047023,0.040071033,0.014109518,0.0033862842,0.0056438074,0.0039506652,0.0011287614,Brown
0.7492858,0.30127716,0.006077637,0.0034729354,0.0017364677,0.0,0.00086823385,0.00086823385,0.009550572,0.037334055,0.032124653,0.04254346,0.016496442,0.013023508,0.06772224,0.58171666,0.14130574,0.22410208,0.3411209,0.41066983,0.61490077,0.5045057,0.10708326,0.026494827,0.47182152,0.8319397,0.2517493,0.14004597,0.026675422,0.025841815,0.017505746,0.0241746,Brown
0.20025656,0.8087781,0.3372062,0.13307372,0.12273789,0.009043844,0.08785449,0.062014937,0.15632932,0.290695,0.17570898,0.06330691,0.015503734,0.0012919778,0.050387137,0.032299444,0.17974678,0.6046972,0.68366116,0.3220896,0.1652008,0.052988935,0.01662398,0.022857971,0.92929864,0.32593673,0.16145238,0.06367136,0.0030319695,0.0030319695,0.0030319695,0.0045479545,Black
0.37979797,0.9220136,0.03458323,0.011733595,0.0061755767,0.0030877884,0.012351153,0.0030877884,0.019761845,0.02902521,0.020379404,0.0012351153,0.001852673,0.0,0.020379404,0.04508171,0.18672033,0.2710164,0.36165732,0.55109686,0.64717627,0.19578442,0.0036256374,0.0,0.3594647,0.6162252,0.53063834,0.39845425,0.1407428,0.14454666,0.08748876,0.048499204,Gold
0.81008977,0.46012422,0.0016947485,0.0,0.0,0.0,0.0,0.0,0.009321117,0.03389497,0.05168983,0.027963351,0.013557988,0.011015865,0.019489609,0.3558972,0.07745869,0.1215671,0.22376953,0.60245645,0.4292502,0.56803036,0.2431342,0.012909781,0.12710239,0.87823653,0.3608068,0.28290534,0.038540725,0.013940263,0.013940263,0.0213204,Brown
0.19470024,0.93474567,0.10150249,0.06828349,0.073819995,0.013841249,0.058133245,0.03783275,0.132876,0.15502198,0.11903474,0.047060248,0.038755495,0.0073819994,0.040600996,0.040600996,0.2077,0.5690014,0.602813,0.4646684,0.22508883,0.04443814,0.028015349,0.019320931,0.9103449,0.25023347,0.20345391,0.25840133,0.0059402604,0.0037126627,0.011137988,0.017820781,Black
0.7424087,0.33506188,0.02126027,0.0025512325,0.00085041084,0.00085041084,0.0025512325,0.0042520543,0.017858628,0.036567666,0.026362736,0.017858628,0.017008217,0.014456985,0.096096426,0.56892484,0.13512565,0.1818999,0.296237,0.47709748,0.5748037,0.53738433,0.1184948,0.0072759963,0.48450622,0.7967624,0.2817094,0.2172217,0.043274637,0.025455669,0.022910101,0.028849758,Brown
0.60163176,0.7118856,0.009528105,0.0020417369,0.0,0.0,0.0,0.0,0.00068057893,0.049001683,0.04491821,0.023139684,0.0129309995,0.009528105,0.026542578,0.35390106,0.05573157,0.10742462,0.21161842,0.6348553,0.56862354,0.42889076,0.17365633,0.009692446,0.11566432,0.7970323,0.36521885,0.44863734,0.12617925,0.016122904,0.016122904,0.016122904,Brown
0.26838693,0.9591625,0.050775908,0.020645149,0.013949425,0.001115954,0.015623356,0.0061377473,0.020087171,0.026782896,0.013391448,0.006695724,0.006695724,0.002789885,0.020087171,0.051891863,0.1365989,0.20652454,0.40735745,0.60249877,0.6106296,0.19188894,0.0073177987,0.0,0.35120785,0.54865307,0.5372956,0.49099207,0.13192135,0.14327882,0.07862862,0.041935265,Gold
0.73159826,0.3394194,0.007034599,0.00087932486,0.00087932486,0.0,0.006155274,0.0043966244,0.02198312,0.029897045,0.02198312,0.017586498,0.011431223,0.02198312,0.12222616,0.5759578,0.13358982,0.19823006,0.2833397,0.48911113,0.5860715,0.5171219,0.107733734,0.029088108,0.48330748,0.81084514,0.2795437,0.16924182,0.030311966,0.013471985,0.01936598,0.026101971,Brown
0.28205505,0.8508466,0.22704847,0.093628235,0.04798447,0.026918117,0.046814118,0.07022118,0.19310823,0.2434334,0.11586494,0.03159953,0.028088469,0.0070221173,0.08777647,0.080754355,0.25716424,0.49133003,0.69308895,0.42024398,0.16307975,0.08153988,0.032406874,0.03449764,0.9311511,0.28622356,0.20264925,0.099105835,0.0014791916,0.0059167664,0.0007395958,0.010354341,Black
0.70545506,0.5510063,0.00834858,0.0,0.0,0.0,0.00083485804,0.0,0.0,0.028385174,0.04424748,0.035064038,0.024210883,0.010018297,0.020036593,0.4399702,0.082447164,0.11909034,0.24225216,0.6229341,0.45193258,0.53641546,0.19950177,0.022393055,0.14189722,0.86723775,0.35434666,0.3155033,0.039636094,0.017439881,0.011890828,0.0253671,Brown
0.30278802,0.95070076,0.041800823,0.011789976,0.0080386195,0.002143632,0.004823172,0.008574528,0.016613148,0.023044042,0.007502712,0.004287264,0.0053590797,0.001607724,0.013933607,0.036441743,0.14411625,0.23992082,0.4290734,0.63050866,0.5518998,0.1875149,0.016376847,0.0,0.35848147,0.54724705,0.5498448,0.4762435,0.13421407,0.122957416,0.08226024,0.054551527,Gold
0.14786662,0.72267205,0.5779294,0.30302244,0.15515582,0.028115483,0.056230966,0.016661027,0.0218676,0.030198112,0.014578399,0.004165257,0.0,0.0,0.0114544565,0.0010413142,0.47187147,0.49869365,0.6626069,0.29305702,0.06059823,0.0059604817,0.0019868272,0.0,0.85160744,0.50554514,0.12619275,0.05651577,0.0069676973,0.0030967544,0.0015483772,0.0030967544,Black
0.93338215,0.351796,0.038922112,0.014970043,0.023952069,0.029191583,0.011227532,0.004491013,0.0029940086,0.004491013,0.0014970043,0.0,0.0,0.0,0.0,0.041167617,0.16076984,0.13263512,0.30345306,0.7727,0.51144904,0.07636567,0.0,0.0,0.19985199,0.9720692,0.12031905,0.02515144,0.0054381494,0.0013595374,0.0,0.0,Brown
0.9734396,0.21296,0.025735348,0.063051604,0.038603023,0.010937523,0.007077221,0.0006433837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276655,0.28639412,0.20684019,0.37986997,0.7259295,0.44848523,0.052704472,0.001988848,0.0,0.5148363,0.8379618,0.16233577,0.07652972,0.014687522,0.016233576,0.0038651375,0.007730275,Brown
0.5961802,0.8013678,0.035423264,0.03074472,0.008020362,0.0,0.010693816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11215457,0.122428276,0.2953689,0.7439872,0.573615,0.05136851,0.0,0.0,0.011671086,0.8818154,0.46619502,0.07002652,0.0038903619,0.0025935746,0.00064839364,0.0012967873,Gold
0.8889625,0.4528677,0.019060088,0.028971335,0.024396913,0.029733738,0.025159316,0.0015248071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03659537,0.14975873,0.117595784,0.40203688,0.7859821,0.41610816,0.10553468,0.007035645,0.0030152765,0.24870239,0.95848227,0.13552883,0.032834306,0.0020958066,0.002794409,0.00069860223,0.0,Brown
0.16886173,0.7043031,0.5696412,0.3569609,0.116493225,0.04809353,0.08015589,0.008549961,0.005343726,0.010687452,0.016031178,0.014962432,0.0064124707,0.0,0.019237412,0.010687452,0.48046473,0.49342334,0.6738468,0.26016867,0.060805704,0.012958593,0.003987259,0.0069777034,0.8588957,0.4894699,0.1456018,0.037949406,0.006970299,0.0030979107,0.0030979107,0.0030979107,Black
0.7455086,0.66628206,0.011039762,0.011689159,0.0019481932,0.0,0.0012987955,0.002597591,0.0032469886,0.0,0.0,0.0,0.0,0.0,0.0,0.0019481932,0.0798057,0.12140654,0.36167264,0.792114,0.46525025,0.06452376,0.004244984,0.0008489968,0.0025760813,0.8629872,0.50233585,0.053453688,0.0045081424,0.0025760813,0.0006440203,0.0045081424,Gold
0.93774384,0.3347206,0.049977932,0.05458116,0.044059493,0.0,0.00065760437,0.0,0.0,0.0026304175,0.0,0.0,0.0,0.0,0.0019728132,0.034195427,0.29169983,0.19545873,0.4425106,0.6766642,0.45739326,0.11608462,0.016866997,0.006945234,0.5238061,0.81967354,0.22190057,0.061890636,0.017359568,0.010566694,0.005283347,0.015850041,Brown
0.7186321,0.69330585,0.027858866,0.04495408,0.00633156,0.0075978725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237347,0.097891375,0.3085536,0.81758875,0.4573485,0.047770992,0.000783131,0.0,0.008112658,0.85744554,0.5079772,0.07987848,0.016849367,0.0024962025,0.0018721519,0.0024962025,Gold
0.21465507,0.7459795,0.4877558,0.35386208,0.17533706,0.031879466,0.041443303,0.024440924,0.0010626488,0.0,0.0010626488,0.0031879465,0.009563839,0.0021252977,0.010626488,0.0042505953,0.48694393,0.47477034,0.65635985,0.32057142,0.06188246,0.008115732,0.0030433997,0.0,0.84345627,0.5189294,0.12934041,0.050168402,0.002351644,0.005487169,0.0031355252,0.0015677626,Black
0.90773934,0.41540614,0.04395832,0.0095243035,0.020513883,0.01758333,0.0,0.0051284707,0.0058611096,0.0029305548,0.0014652774,0.0,0.0,0.0,0.0014652774,0.024909716,0.12792079,0.15153694,0.29815385,0.79310894,0.48216298,0.101352625,0.0009840061,0.0009840061,0.15395069,0.9820771,0.10455818,0.029507216,0.0044902284,0.0006414612,0.0,0.0,Brown
0.9687895,0.24250434,0.027013142,0.031924624,0.011664766,0.0030696753,0.0061393506,0.013506571,0.0012278701,0.0,0.0,0.0,0.00061393506,0.0,0.0024557402,0.022715596,0.29157335,0.20239799,0.42884326,0.6883536,0.4548945,0.09618914,0.010019703,0.0010019703,0.5103,0.8283689,0.2177074,0.073341146,0.020072313,0.0061760964,0.0069481083,0.01158018,Brown
0.17725287,0.88214225,0.41702518,0.12778696,0.0013740533,0.0,0.00068702665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034351333,0.012366479,0.06256845,0.072840884,0.24653837,0.63408923,0.45759016,0.53603417,0.1755652,0.019611007,0.8198991,0.5607431,0.110320814,0.032639295,0.004569501,0.007833431,0.0019583576,0.0032639294,Brown
0.00073782855,0.22429988,0.93113965,0.28037485,0.057550628,0.022872685,0.0147565715,0.0022134855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06770067,0.09684956,0.520919,0.7155584,0.44287518,0.07710353,0.016925167,0.016925167,0.896354,0.4338772,0.08858907,0.020229,0.0041853106,0.002790207,0.0,0.0041853106,Black
0.26860508,0.9463644,0.16491102,0.06933759,0.011243934,0.0043726405,0.0043726405,0.0031233148,0.008120619,0.0,0.0,0.0,0.0,0.0,0.00062466296,0.0012493259,0.05891702,0.08610949,0.1731254,0.67799896,0.43689236,0.52118903,0.19216013,0.0045320783,0.6368265,0.7666094,0.081432365,0.005725713,0.0063619036,0.003817142,0.0031809518,0.005725713,Brown
0.035883088,0.8067508,0.5784601,0.115073346,0.0006186739,0.0006186739,0.0,0.0006186739,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186739,0.0024746957,0.025835732,0.073816374,0.35727125,0.7676903,0.51966727,0.08193618,0.011072457,0.0014763275,0.23714057,0.9380638,0.24146344,0.067313336,0.024702141,0.015438839,0.009880857,0.004322875,Gold
0.35585713,0.9122369,0.18216497,0.088258214,0.012003117,0.0021181973,0.0014121315,0.0021181973,0.0042363945,0.0,0.006354592,0.0014121315,0.0,0.0,0.0,0.00070606574,0.047728613,0.08304779,0.158459,0.60328966,0.47728613,0.5908803,0.15750442,0.0028637168,0.6858911,0.72399616,0.07076654,0.017691635,0.0061240275,0.004082685,0.0006804475,0.00272179,Brown
0.1360279,0.9129565,0.3786546,0.06801395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013079606,0.040125962,0.081207305,0.17674531,0.6057109,0.51303905,0.5273698,0.22833583,0.0143307,0.8131096,0.5758437,0.08431763,0.0098043755,0.0052290005,0.0039217505,0.0026145002,0.0013072501,Brown
0.011536396,0.30653852,0.8405088,0.44250318,0.056033924,0.00988834,0.018128622,0.008240283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016480566,0.06081652,0.09543515,0.64371943,0.5894524,0.47249755,0.04397502,0.008420749,0.010292026,0.9009359,0.426905,0.07692607,0.011088442,0.0034651381,0.0027721105,0.0013860553,0.002079083,Black
0.0309997,0.78572315,0.61284024,0.0780954,0.0023845923,0.0,0.0,0.0005961481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034073196,0.14147784,0.2874,0.76146185,0.5540598,0.09703454,0.0014814433,0.0,0.21379435,0.9606416,0.16278176,0.063622445,0.022927009,0.017768431,0.008024453,0.002865876,Gold
